Entity,FE_CODE,LongName,Frequency,Period,FE_Data_Group,Data_Type,Source,FE_Publication,FE_Publication_Date,Value
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2018,Historical forecasts,Consensus,FocusEconomics,01-02-2018,30-01-2018,2.26596993046423
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2018,Historical forecasts,Consensus,FocusEconomics,01-05-2018,30-04-2018,3.01696294276779
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2018,Historical forecasts,Consensus,FocusEconomics,01-05-2018,30-04-2018,2.88190530215242
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2018,Historical forecasts,Consensus,FocusEconomics,01-05-2018,30-04-2018,2.68707589288009
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2019,Historical forecasts,Consensus,FocusEconomics,01-05-2018,30-04-2018,2.18768818694536
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2019,Historical forecasts,Consensus,FocusEconomics,01-05-2018,30-04-2018,2.38638326435061
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2019,Historical forecasts,Consensus,FocusEconomics,01-05-2018,30-04-2018,2.20894089217981
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2017,Historical forecasts,Consensus,FocusEconomics,01-11-2016,25-10-2016,1.99971644118816
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2017,Historical forecasts,Consensus,FocusEconomics,01-11-2016,25-10-2016,1.96557476829725
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2017,Historical forecasts,Consensus,FocusEconomics,01-05-2017,02-05-2017,2.64618980257537
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2017,Historical forecasts,Consensus,FocusEconomics,01-05-2017,02-05-2017,2.482211696011
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2017,Historical forecasts,Consensus,FocusEconomics,01-05-2017,02-05-2017,2.47269472158375
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2018,Historical forecasts,Consensus,FocusEconomics,01-05-2017,02-05-2017,2.38891036290293
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2018,Historical forecasts,Consensus,FocusEconomics,01-05-2017,02-05-2017,2.37946373686853
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2018,Historical forecasts,Consensus,FocusEconomics,01-05-2017,02-05-2017,2.3515493243074
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2018,Historical forecasts,Consensus,FocusEconomics,01-05-2017,02-05-2017,2.24061771807328
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2017,Historical forecasts,Consensus,FocusEconomics,01-07-2017,27-06-2017,2.42324294118148
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2017,Historical forecasts,Consensus,FocusEconomics,01-07-2017,27-06-2017,2.37762475537448
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2018,Historical forecasts,Consensus,FocusEconomics,01-07-2017,27-06-2017,2.26245417592035
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2018,Historical forecasts,Consensus,FocusEconomics,01-07-2017,27-06-2017,2.49614913746161
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2018,Historical forecasts,Consensus,FocusEconomics,01-07-2017,27-06-2017,2.32233552865011
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2018,Historical forecasts,Consensus,FocusEconomics,01-07-2017,27-06-2017,2.27518894003038
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2017,Historical forecasts,Consensus,FocusEconomics,01-11-2017,24-10-2017,2.69242590275044
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2018,Historical forecasts,Consensus,FocusEconomics,01-11-2017,24-10-2017,2.13837723902512
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2018,Historical forecasts,Consensus,FocusEconomics,01-11-2017,24-10-2017,2.39848008243217
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2018,Historical forecasts,Consensus,FocusEconomics,01-11-2017,24-10-2017,2.22562823923108
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2018,Historical forecasts,Consensus,FocusEconomics,01-11-2017,24-10-2017,2.18268423923521
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2017,Historical forecasts,Consensus,FocusEconomics,01-12-2017,21-11-2017,2.57998477817945
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2018,Historical forecasts,Consensus,FocusEconomics,01-12-2017,21-11-2017,2.11535690885712
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2018,Historical forecasts,Consensus,FocusEconomics,01-12-2017,21-11-2017,2.49777838356316
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2018,Historical forecasts,Consensus,FocusEconomics,01-12-2017,21-11-2017,2.28549074981253
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2018,Historical forecasts,Consensus,FocusEconomics,01-12-2017,21-11-2017,2.18397708667489
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2018,Historical forecasts,Consensus,FocusEconomics,01-03-2018,27-02-2018,2.26467217680896
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2018,Historical forecasts,Consensus,FocusEconomics,01-03-2018,27-02-2018,2.88509234208211
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2018,Historical forecasts,Consensus,FocusEconomics,01-03-2018,27-02-2018,2.73146569119535
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2018,Historical forecasts,Consensus,FocusEconomics,01-03-2018,27-02-2018,2.50002213902035
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2019,Historical forecasts,Consensus,FocusEconomics,01-03-2018,27-02-2018,2.0371713015762
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2019,Historical forecasts,Consensus,FocusEconomics,01-03-2018,27-02-2018,2.31853490029264
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2019,Historical forecasts,Consensus,FocusEconomics,01-03-2018,27-02-2018,2.08934445875059
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-03-2018,27-02-2018,1.9860747202364
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2018,Historical forecasts,Consensus,FocusEconomics,01-07-2018,26-06-2018,2.81716168882829
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2018,Historical forecasts,Consensus,FocusEconomics,01-07-2018,26-06-2018,2.67261009752962
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2019,Historical forecasts,Consensus,FocusEconomics,01-07-2018,26-06-2018,2.24001236533562
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2019,Historical forecasts,Consensus,FocusEconomics,01-07-2018,26-06-2018,2.43422130289681
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2018,Historical forecasts,Consensus,FocusEconomics,01-04-2017,28-03-2017,2.05522241854275
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2017,Historical forecasts,Consensus,FocusEconomics,01-09-2017,29-08-2017,2.62836831690518
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2017,Historical forecasts,Consensus,FocusEconomics,01-09-2017,29-08-2017,2.42472012877789
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2018,Historical forecasts,Consensus,FocusEconomics,01-09-2017,29-08-2017,2.10576467568024
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2018,Historical forecasts,Consensus,FocusEconomics,01-09-2017,29-08-2017,2.32956871253905
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2018,Historical forecasts,Consensus,FocusEconomics,01-09-2017,29-08-2017,2.24518321400013
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2018,Historical forecasts,Consensus,FocusEconomics,01-09-2017,29-08-2017,2.1775144768278
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2018,Historical forecasts,Consensus,FocusEconomics,01-01-2018,22-12-2017,2.15702618145197
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2018,Historical forecasts,Consensus,FocusEconomics,01-01-2018,22-12-2017,2.54503148322686
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2018,Historical forecasts,Consensus,FocusEconomics,01-01-2018,22-12-2017,2.37017260375095
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2018,Historical forecasts,Consensus,FocusEconomics,01-01-2018,22-12-2017,2.20096858890984
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2018,Historical forecasts,Consensus,FocusEconomics,01-06-2018,29-05-2018,2.93662384023633
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2018,Historical forecasts,Consensus,FocusEconomics,01-06-2018,29-05-2018,2.81046767778444
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2018,Historical forecasts,Consensus,FocusEconomics,01-06-2018,29-05-2018,2.66543135154961
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2019,Historical forecasts,Consensus,FocusEconomics,01-06-2018,29-05-2018,2.22124587734745
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2019,Historical forecasts,Consensus,FocusEconomics,01-06-2018,29-05-2018,2.51003230049179
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2019,Historical forecasts,Consensus,FocusEconomics,01-06-2018,29-05-2018,2.2547522529737
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-06-2018,29-05-2018,2.09545726150512
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2018,Historical forecasts,Consensus,FocusEconomics,01-10-2018,25-09-2018,2.58897313121225
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2019,Historical forecasts,Consensus,FocusEconomics,01-10-2018,25-09-2018,2.16424330522704
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2019,Historical forecasts,Consensus,FocusEconomics,01-10-2018,25-09-2018,2.33884486014969
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2019,Historical forecasts,Consensus,FocusEconomics,01-10-2018,25-09-2018,2.01982387642142
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-10-2018,25-09-2018,1.93861876271969
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2019,Historical forecasts,Consensus,FocusEconomics,01-02-2019,29-01-2019,1.98317668121669
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2019,Historical forecasts,Consensus,FocusEconomics,01-02-2019,29-01-2019,2.36672738879096
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2019,Historical forecasts,Consensus,FocusEconomics,01-02-2019,29-01-2019,2.02498783310036
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-02-2019,29-01-2019,1.84550134358745
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2019,Historical forecasts,Consensus,FocusEconomics,01-04-2019,26-03-2019,2.58159903338657
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2019,Historical forecasts,Consensus,FocusEconomics,01-04-2019,26-03-2019,2.06906199620699
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-04-2019,26-03-2019,1.93828120594738
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2020,Historical forecasts,Consensus,FocusEconomics,01-04-2019,26-03-2019,1.43564785068095
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2020,Historical forecasts,Consensus,FocusEconomics,01-04-2019,26-03-2019,1.62025816498001
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2020,Historical forecasts,Consensus,FocusEconomics,01-04-2019,26-03-2019,1.58675619639734
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-04-2019,26-03-2019,1.71163057587221
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2019,Historical forecasts,Consensus,FocusEconomics,01-06-2019,28-05-2019,1.95783227631987
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2019,Historical forecasts,Consensus,FocusEconomics,01-06-2019,28-05-2019,2.0637692447193
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-06-2019,28-05-2019,1.98150403623231
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2017,Historical forecasts,Consensus,FocusEconomics,01-06-2017,30-05-2017,2.86830489242844
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2017,Historical forecasts,Consensus,FocusEconomics,01-06-2017,30-05-2017,2.44190670788937
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2017,Historical forecasts,Consensus,FocusEconomics,01-06-2017,30-05-2017,2.47037674172815
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2018,Historical forecasts,Consensus,FocusEconomics,01-06-2017,30-05-2017,2.36741334301851
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2018,Historical forecasts,Consensus,FocusEconomics,01-06-2017,30-05-2017,2.42095598125327
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2018,Historical forecasts,Consensus,FocusEconomics,01-06-2017,30-05-2017,2.33914647872372
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2018,Historical forecasts,Consensus,FocusEconomics,01-06-2017,30-05-2017,2.21879826781814
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2017,Historical forecasts,Consensus,FocusEconomics,01-10-2017,26-09-2017,2.57830686772316
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2018,Historical forecasts,Consensus,FocusEconomics,01-10-2017,26-09-2017,2.10874588978468
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2018,Historical forecasts,Consensus,FocusEconomics,01-10-2017,26-09-2017,2.32583095984384
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2018,Historical forecasts,Consensus,FocusEconomics,01-10-2017,26-09-2017,2.19932985013657
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2018,Historical forecasts,Consensus,FocusEconomics,01-10-2017,26-09-2017,2.18391779396682
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2018,Historical forecasts,Consensus,FocusEconomics,01-04-2018,27-03-2018,2.99509839917761
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2018,Historical forecasts,Consensus,FocusEconomics,01-04-2018,27-03-2018,2.90521557851572
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2018,Historical forecasts,Consensus,FocusEconomics,01-04-2018,27-03-2018,2.66503541575287
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2019,Historical forecasts,Consensus,FocusEconomics,01-04-2018,27-03-2018,2.23452372819175
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2019,Historical forecasts,Consensus,FocusEconomics,01-04-2018,27-03-2018,2.39594283555116
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2019,Historical forecasts,Consensus,FocusEconomics,01-04-2018,27-03-2018,2.18121154564732
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-04-2018,27-03-2018,2.01546878342339
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2018,Historical forecasts,Consensus,FocusEconomics,01-08-2018,24-07-2018,2.66846002117783
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2018,Historical forecasts,Consensus,FocusEconomics,01-08-2018,24-07-2018,2.60294409799312
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2019,Historical forecasts,Consensus,FocusEconomics,01-08-2018,24-07-2018,2.13803449468872
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2019,Historical forecasts,Consensus,FocusEconomics,01-08-2018,24-07-2018,2.40124042909966
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2019,Historical forecasts,Consensus,FocusEconomics,01-08-2018,24-07-2018,2.14105828182168
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-08-2018,24-07-2018,1.99178767054423
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2018,Historical forecasts,Consensus,FocusEconomics,01-12-2018,20-11-2018,2.57275131142598
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2019,Historical forecasts,Consensus,FocusEconomics,01-12-2018,20-11-2018,2.18679553400712
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2019,Historical forecasts,Consensus,FocusEconomics,01-12-2018,20-11-2018,2.29753068504332
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2019,Historical forecasts,Consensus,FocusEconomics,01-12-2018,20-11-2018,2.03867140120823
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-12-2018,20-11-2018,1.89031911051172
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2019,Historical forecasts,Consensus,FocusEconomics,01-07-2019,25-06-2019,1.90773712531612
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-07-2019,25-06-2019,1.79407029823123
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2020,Historical forecasts,Consensus,FocusEconomics,01-07-2019,25-06-2019,1.64412873870114
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2020,Historical forecasts,Consensus,FocusEconomics,01-07-2019,25-06-2019,1.65593534040798
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2020,Historical forecasts,Consensus,FocusEconomics,01-07-2019,25-06-2019,1.6584186727672
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-07-2019,25-06-2019,1.63801853413567
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-10-2019,23-09-2019,1.63564103324878
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-05-2018,30-04-2018,2.01499839829941
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2018,Historical forecasts,Consensus,FocusEconomics,01-11-2018,23-10-2018,2.59989327629717
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2019,Historical forecasts,Consensus,FocusEconomics,01-11-2018,23-10-2018,2.18134590965488
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2019,Historical forecasts,Consensus,FocusEconomics,01-11-2018,23-10-2018,2.32104151491321
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2019,Historical forecasts,Consensus,FocusEconomics,01-11-2018,23-10-2018,2.02273330486007
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-11-2018,23-10-2018,1.89388464192767
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2019,Historical forecasts,Consensus,FocusEconomics,01-01-2019,20-12-2018,2.10476023459829
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2019,Historical forecasts,Consensus,FocusEconomics,01-01-2019,20-12-2018,2.35660832683072
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2019,Historical forecasts,Consensus,FocusEconomics,01-01-2019,20-12-2018,2.09353987215748
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-01-2019,20-12-2018,1.87075097520361
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2019,Historical forecasts,Consensus,FocusEconomics,01-03-2019,26-02-2019,1.73834601954807
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2019,Historical forecasts,Consensus,FocusEconomics,01-03-2019,26-02-2019,2.44718060118372
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2019,Historical forecasts,Consensus,FocusEconomics,01-03-2019,26-02-2019,2.03477699336694
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-03-2019,26-02-2019,1.85604612608443
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2020,Historical forecasts,Consensus,FocusEconomics,01-03-2019,26-02-2019,1.38456435485842
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2020,Historical forecasts,Consensus,FocusEconomics,01-03-2019,26-02-2019,1.52193226501237
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2020,Historical forecasts,Consensus,FocusEconomics,01-03-2019,26-02-2019,1.45021433556098
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-03-2019,26-02-2019,1.55036841745625
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2019,Historical forecasts,Consensus,FocusEconomics,01-05-2019,30-04-2019,2.43740182306664
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2019,Historical forecasts,Consensus,FocusEconomics,01-05-2019,30-04-2019,2.07258850558494
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-05-2019,30-04-2019,1.94968598426121
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2020,Historical forecasts,Consensus,FocusEconomics,01-05-2019,30-04-2019,1.54662745775789
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2020,Historical forecasts,Consensus,FocusEconomics,01-05-2019,30-04-2019,1.66281274164043
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2020,Historical forecasts,Consensus,FocusEconomics,01-05-2019,30-04-2019,1.59124428435429
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-05-2019,30-04-2019,1.71689865068176
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2019,Historical forecasts,Consensus,FocusEconomics,01-08-2019,23-07-2019,1.84029065891059
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-08-2019,23-07-2019,1.70763323920387
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2020,Historical forecasts,Consensus,FocusEconomics,01-08-2019,23-07-2019,1.67604520313625
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2020,Historical forecasts,Consensus,FocusEconomics,01-08-2019,23-07-2019,1.61695414875702
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2020,Historical forecasts,Consensus,FocusEconomics,01-08-2019,23-07-2019,1.55295547836295
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-08-2019,23-07-2019,1.60814980734585
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-12-2019,19-11-2019,1.58090450408162
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2020,Historical forecasts,Consensus,FocusEconomics,01-12-2019,19-11-2019,1.5743955899184
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2020,Historical forecasts,Consensus,FocusEconomics,01-12-2019,19-11-2019,1.54882255305969
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2020,Historical forecasts,Consensus,FocusEconomics,01-12-2019,19-11-2019,1.58995185600754
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-12-2019,19-11-2019,1.67314863422449
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2020,Historical forecasts,Consensus,FocusEconomics,01-03-2020,03-03-2020,1.40859487549163
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2020,Historical forecasts,Consensus,FocusEconomics,01-06-2019,28-05-2019,1.62067505778696
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2020,Historical forecasts,Consensus,FocusEconomics,01-06-2019,28-05-2019,1.73611455966846
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2020,Historical forecasts,Consensus,FocusEconomics,01-06-2019,28-05-2019,1.64478954821121
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-06-2019,28-05-2019,1.62639692290721
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2019,Historical forecasts,Consensus,FocusEconomics,01-09-2019,27-08-2019,1.82652416227951
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2019,Historical forecasts,Consensus,FocusEconomics,01-09-2019,27-08-2019,1.68990816108823
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-03-2020,Historical forecasts,Consensus,FocusEconomics,01-09-2019,27-08-2019,1.68582212690412
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-06-2020,Historical forecasts,Consensus,FocusEconomics,01-09-2019,27-08-2019,1.65525689420788
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-09-2020,Historical forecasts,Consensus,FocusEconomics,01-09-2019,27-08-2019,1.62304574900993
United States,GDPSAAR,"Economic Growth (GDP, saar %)",Quarterly,01-12-2020,Historical forecasts,Consensus,FocusEconomics,01-09-2019,27-08-2019,1.65066685758393
